pracWords,instr_1,instr_2,AOMI_Ima,AOMI_w,AOMI_h,practiceWords,prac_time,prac_bkgd_time,pracVid_1,pracVid_2,baseline_words,control_words,cont_time,cont_bgkd_time,first_vids,second_vids,AOMIfirst_words,AOMIsecond_words,Order,ratingScale,rateInstr,instructLoop.thisRepN,instructLoop.thisTrialN,instructLoop.thisN,instructLoop.thisIndex,practice_control.thisRepN,practice_control.thisTrialN,practice_control.thisN,practice_control.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,baseRateLoop.thisRepN,baseRateLoop.thisTrialN,baseRateLoop.thisN,baseRateLoop.thisIndex,AOMIinstrLoop1.thisRepN,AOMIinstrLoop1.thisTrialN,AOMIinstrLoop1.thisN,AOMIinstrLoop1.thisIndex,AOMIpracLoop.thisRepN,AOMIpracLoop.thisTrialN,AOMIpracLoop.thisN,AOMIpracLoop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,AOMI1rateLoop.thisRepN,AOMI1rateLoop.thisTrialN,AOMI1rateLoop.thisN,AOMI1rateLoop.thisIndex,contInstrLoop.thisRepN,contInstrLoop.thisTrialN,contInstrLoop.thisN,contInstrLoop.thisIndex,contPracLoop.thisRepN,contPracLoop.thisTrialN,contPracLoop.thisN,contPracLoop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,contRateLoop.thisRepN,contRateLoop.thisTrialN,contRateLoop.thisN,contRateLoop.thisIndex,AOMIinstrLoop2.thisRepN,AOMIinstrLoop2.thisTrialN,AOMIinstrLoop2.thisN,AOMIinstrLoop2.thisIndex,AOMIpracLoop2.thisRepN,AOMIpracLoop2.thisTrialN,AOMIpracLoop2.thisN,AOMIpracLoop2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,AOMI2rateLoop.thisRepN,AOMI2rateLoop.thisTrialN,AOMI2rateLoop.thisN,AOMI2rateLoop.thisIndex,pracBkgdKeys.keys,pracBkgdKeys.rt,pracKeys.keys,pracKeys.rt,baseBkgdKeys.keys,base_typedWord,baseKeys.keys,baseKeys.rt,baseBkgdKeys.rt,baseRateTypeKey.keys,baseRateTypeKey.rt,AOMI1_BkgdKeys.keys,AOMI_promptBkgdKeys.keys,AOMI1pracKeys.keys,AOMI1pracKeys.rt,AOMI1bkdgKeys.keys,AOMI1_typedWord,AOMI1keys.keys,AOMI1keys.rt,AOMI1bkdgKeys.rt,AOMI1rateTypeKey.keys,AOMI1rateTypeKey.rt,polygon_prac.started,polygon_prac.stopped,contBkgdKeys_prac.keys,contPrac_typedWord,contKeys_prac.keys,contKeys_prac.rt,polygon.started,polygon.stopped,contBkgdKeys.keys,cont_typedWord,contKeys.keys,contKeys.rt,contTypeKey.keys,contTypeKey.rt,bkgdkeys_prac2.keys,bkgdKeys4.keys,AOMI2_typedWord,keyboardCom4.keys,keyboardCom4.rt,AOMI2typeKey.keys,AOMI2typeKey.rt,participant,session,group,date,expName,psychopyVersion,frameRate,
,None,None,None,None,None,None,None,None,None,None,sonnet,confer,6.5,7.5,video&audio/sentence1_TT_3X.mp4,video&audio/innate_TT_3X.mp4,tamper,innate,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,12,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,None, innate,"['i', 'n', 'n', 'a', 't', 'e', 'return']","[0.6745206001214683, 0.7544108000583947, 0.9386081001721323, 1.042351400014013, 1.122615500120446, 1.2023923001252115, 1.290699000004679]",,,1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,None,None,None,None,None,None,None,None,None,None,deduct,hippie,6.5,7.5,video&audio/sentence3_TT_3X.mp4,video&audio/hearth_TT_3X.mp4,herbal,hearth,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,14,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,None, hearth,"['h', 'e', 'a', 'r', 't', 'h', 'return']","[0.7823988001327962, 0.8938943000975996, 1.006555800093338, 1.0781400001142174, 1.2695483001880348, 1.3335137001704425, 1.5336729001719505]",,,1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,None,None,None,None,None,None,None,None,None,None,murmur,ritual,19.5,20.5,video&audio/Sentence6_touch_edited.mp4,video&audio/clergy_touch_edited.mp4,portal,clergy,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,17,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,None, clergy,"['c', 'l', 'e', 'r', 'g', 'y', 'return']","[0.8432863000780344, 0.9238603999838233, 1.0830184000078589, 1.2029866999946535, 1.5554271000437438, 1.6756160000804812, 2.0190439000725746]",,,1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,None,None,None,None,None,None,None,None,None,None,novice,parcel,6.5,7.5,video&audio/sentence5_TT_3X.mp4,video&audio/primal_TT_3X.mp4,entail,primal,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,4,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,None, primal,"['p', 'r', 'i', 'm', 'a', 'l', 'return']","[0.7155887000262737, 0.8436729998793453, 0.9874996999278665, 1.0765325999818742, 1.2045036999043077, 1.3082683000247926, 1.5154085999820381]",,,1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,None,None,None,None,None,None,None,None,None,None,brazen,piston,19.5,20.5,video&audio/Sentence3_touch_edited.mp4,video&audio/caviar_touch_edited.mp4,shrill,caviar,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,None, caviar,"['c', 'a', 'v', 'i', 'a', 'r', 'return']","[0.8160127999726683, 0.887925999937579, 1.0651213999371976, 1.191990999970585, 1.3279247998725623, 1.3843622000422329, 1.552370199933648]",,,1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,None,None,None,None,None,None,None,None,None,None,infirm,pulpit,6.5,7.5,video&audio/sentence4_TT_3X.mp4,video&audio/oblige_TT_3X.mp4,mystic,oblige,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,3,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,None, oblige,"['o', 'b', 'l', 'i', 'g', 'e', 'return']","[0.8886285999324173, 1.0808624997735023, 1.2886130998376757, 1.5206201998516917, 1.6086327999364585, 1.6808890998363495, 1.8410154997836798]",,,1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,None,None,None,None,None,None,None,None,None,None,pursue,debtor,19.5,20.5,video&audio/Sentence1_touch_edited.mp4,video&audio/output_touch_edited.mp4,uphold,output,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,18,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,None, output,"['o', 'u', 't', 'p', 'u', 't', 'return']","[0.826496200170368, 0.9213434001430869, 1.0335253002122045, 1.1853212001733482, 1.3851493000984192, 1.5852735000662506, 1.7051493001636118]",,,1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,"While you watch the video, imagine yourself typing the word on the screen, like how you did in the imagery practice. While you watch the video and imagine this, rest your hands on your keyboard but DO NOT type until AFTER you see the typing prompt.

Press 'enter/return' to go to the next page.","While watching the video, imagine yourself typing the word on the screen, like how you did in the imagery practice. While you watch the video and imagine this, rest your hands on your keyboard but DO NOT type until AFTER you see the typing prompt.

Press 'enter/return' to go to the next page.",video&audio/Example_AOMI_imagine.png,1.6,1,butter,6.5,7.5,video&audio/amount_TT_3X.mp4,video&audio/butter_TT_3X.mp4,plight,ascend,6.5,7.5,video&audio/sentence2_TT_3X.mp4,video&audio/metric_TT_3X.mp4,eatery,metric,2 = AOMIspec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,1,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,None, metric,"['m', 'e', 't', 'r', 'i', 'c', 'return']","[0.4183839000761509, 0.5144499000161886, 0.6505619001109153, 0.7547131001483649, 0.8984123000409454, 1.098414700012654, 1.2110575002152473]",,,1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,None,None,None,None,None,None,None,None,None,None,satire,cortex,19.5,20.5,video&audio/Sentence4_touch_edited.mp4,video&audio/induce_touch_edited.mp4,mussel,induce,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,21,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,None, induce,"['i', 'n', 'd', 'u', 'c', 'e', 'return']","[0.48304449999704957, 0.6190376000013202, 0.6588227001484483, 0.8749989001080394, 1.0107334000058472, 1.0590112002100796, 1.4430135001894087]",,,1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,None,None,None,None,None,None,None,None,None,None,revolt,virile,6.5,7.5,video&audio/sentence6_TT_3X.mp4,video&audio/joiner_TT_3X.mp4,apathy,joiner,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,5,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,None, joiner,"['j', 'o', 'i', 'n', 'e', 'r', 'return']","[0.8263272000476718, 0.9939566999673843, 1.0745149999856949, 1.297923699952662, 1.3708560999948531, 1.4508911999873817, 1.554835099959746]",,,1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,None,None,None,None,None,None,None,None,None,None,mirage,malady,6.5,7.5,video&audio/sentence1_TT_3X.mp4,video&audio/shrewd_TT_3X.mp4,revoke,shrewd,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,6,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,None, shrewd,"['s', 'h', 'r', 'e', 'w', 'd', 'return']","[0.43325899983756244, 0.5298908997792751, 0.7134637997951359, 0.7612311998382211, 1.8014380999375135, 2.0971270999871194, 2.2814873999450356]",,,1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,None,None,None,None,None,None,None,None,None,None,fodder,devise,19.5,20.5,video&audio/Sentence1_touch_edited.mp4,video&audio/mangle_touch_edited.mp4,warble,mangle,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,24,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,None, mangle,"['m', 'a', 'n', 'g', 'l', 'e', 'return']","[0.4824477999936789, 0.5465903000440449, 0.6985145001672208, 0.7948928000405431, 1.0022656000219285, 1.0830557001754642, 1.282320600003004]",,,1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,None,None,None,None,None,None,None,None,None,None,impose,belfry,19.5,20.5,video&audio/Sentence6_touch_edited.mp4,video&audio/girdle_touch_edited.mp4,linear,girdle,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,23,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,None, girdle,"['g', 'i', 'r', 'd', 'l', 'e', 'return']","[0.37689329986460507, 0.4566902997903526, 0.6325516998767853, 0.9928227998316288, 1.0657217998523265, 1.2169652997981757, 1.3690980998799205]",,,1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,None,None,None,None,None,None,None,None,None,None,critic,obsess,6.5,7.5,video&audio/sentence5_TT_3X.mp4,video&audio/zephyr_TT_3X.mp4,fusion,zephyr,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,10,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,None, zephyr,"['z', 'e', 'p', 'h', 'y', 'r', 'return']","[1.1920048000756651, 1.4474855998996645, 1.5513770000543445, 1.8875998998992145, 2.5283681999426335, 2.6713976999744773, 2.807911700103432]",,,1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,,,,,,,,,,,,,,,,,,,,typingRatingScale.png,"How would you rate your typing performance in the previous section?

Press a number on your keyboard according to the rating scale below to give your answer. Your first answer will be accepted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['4'],[7.307474399916828],1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,,,,,,,,,,,,,,,,,,,,visualImageryScale.png,"While imagining yourself typing, how clear was your visual image?

Press a number on your keyboard according to the rating scale below to give your answer. Your first answer will be accepted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['4'],[11.263959100004286],1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
,,,,,,,,,,,,,,,,,,,,kinestheticImageryScale.png,"While imagining yourself typing, how intense were the sensations associated with the imagined movement?

Press a number on your keyboard according to the rating scale below to give your answer. Your first answer will be accepted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['4'],[6.376430199947208],1,001,F,2023_Jan_31_0946,student_TT_local,2021.1.4,59.625314530267396,
