ParticipantID,TypingStyle,Group,FirstAOMICondition,UsedComputer?,ComputerUse_mins,EHI-Type,EHI-Answer,EHI-Score,EHI-Mean,EHI-Laterality,KVIQ-ImageryType,KVIQ-MovementType,KVIQ-Dominance,KVIQ-Score,KVIQ-VId(max=20),KVIQ-VInd(max=20),KVIQ-VI_total(max=45),KVIQ-KId(max=20),KVIQ-KInd(max=20),KVIQ-KI_total(max=45),CRT-Hand,CRT-Trial,CRT-Time(secs),CRT-Rhand,CRT_Lhand
63,Touch,F,AOMIgen,Yes,180,,,,,Mixed ,Kinesthetic,FTF,0,2,,,,,,,,,,,
63,Touch,F,AOMIgen,Yes,180,,,,,Mixed ,Kinesthetic,HA,d,2,,,,,,,,,,,
63,Touch,F,AOMIgen,Yes,180,,,,,Mixed ,Kinesthetic,FT,nd,2,,,,,,,,,,,
63,Touch,F,AOMIgen,Yes,180,,,,,Mixed ,Kinesthetic,HA,nd,2,,,,,,,,,,,
63,Touch,F,AOMIgen,Yes,180,,,,,Mixed ,Kinesthetic,FT,d,2,,,,,,,,,,,
64,HP,C,AOMIspec,Yes,60,Writing,Always right,100,100,Right,Visual,FSF,nd,4,17,13,33,17,13,34,Left,1,13.36,14.36,16.40666667
64,HP,C,AOMIspec,Yes,60,Throwing,Always right,100,,Right,Visual,TFT,d,3,,,,,,,Left,2,19.85,,
64,HP,C,AOMIspec,Yes,60,Toothbrushing,Always right,100,,Right,Visual,FSF,d,4,,,,,,,Left,3,16.01,,
64,HP,C,AOMIspec,Yes,60,Spoon,Always right,100,,Right,Visual,TFT,nd,2,,,,,,,Right,1,14.82,,
64,HP,C,AOMIspec,Yes,60,,,,,Right,Visual,FTF,0,3,,,,,,,Right,2,15.32,,
64,HP,C,AOMIspec,Yes,60,,,,,Right,Visual,HA,d,5,,,,,,,Right,3,12.94,,
64,HP,C,AOMIspec,Yes,60,,,,,Right,Visual,FT,nd,5,,,,,,,,,,,
64,HP,C,AOMIspec,Yes,60,,,,,Right,Visual,HA,nd,2,,,,,,,,,,,
64,HP,C,AOMIspec,Yes,60,,,,,Right,Visual,FT,d,5,,,,,,,,,,,
64,HP,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FSF,nd,2,,,,,,,,,,,
64,HP,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,TFT,d,5,,,,,,,,,,,
64,HP,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FSF,d,5,,,,,,,,,,,
64,HP,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,TFT,nd,2,,,,,,,,,,,
64,HP,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FTF,0,4,,,,,,,,,,,
64,HP,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,HA,d,2,,,,,,,,,,,
64,HP,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FT,nd,5,,,,,,,,,,,
64,HP,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,HA,nd,4,,,,,,,,,,,
64,HP,C,AOMIspec,Yes,60,,,,,Right,Kinesthetic,FT,d,5,,,,,,,,,,,
48,Touch,F,AOMIgen,No,0,Writing,Always right,100,62.5,Right,Visual,FSF,nd,4,13,15,31,16,16,36,Left,1,19.09,17.03333333,17.11666667
48,Touch,F,AOMIgen,No,0,Throwing,Usually right,50,,Right,Visual,TFT,d,3,,,,,,,Left,2,15.99,,
48,Touch,F,AOMIgen,No,0,Toothbrushing,Always right,100,,Right,Visual,FSF,d,3,,,,,,,Left,3,16.27,,
48,Touch,F,AOMIgen,No,0,Spoon,Both equally ,0,,Right,Visual,TFT,nd,3,,,,,,,Right,1,15.87,,
48,Touch,F,AOMIgen,No,0,,,,,Right,Visual,FTF,0,3,,,,,,,Right,2,17.23,,
48,Touch,F,AOMIgen,No,0,,,,,Right,Visual,HA,d,3,,,,,,,Right,3,18,,
48,Touch,F,AOMIgen,No,0,,,,,Right,Visual,FT,nd,4,,,,,,,,,,,
48,Touch,F,AOMIgen,No,0,,,,,Right,Visual,HA,nd,4,,,,,,,,,,,
48,Touch,F,AOMIgen,No,0,,,,,Right,Visual,FT,d,4,,,,,,,,,,,
48,Touch,F,AOMIgen,No,0,,,,,Right,Kinesthetic,FSF,nd,4,,,,,,,,,,,
48,Touch,F,AOMIgen,No,0,,,,,Right,Kinesthetic,TFT,d,4,,,,,,,,,,,
48,Touch,F,AOMIgen,No,0,,,,,Right,Kinesthetic,FSF,d,4,,,,,,,,,,,
48,Touch,F,AOMIgen,No,0,,,,,Right,Kinesthetic,TFT,nd,4,,,,,,,,,,,
48,Touch,F,AOMIgen,No,0,,,,,Right,Kinesthetic,FTF,0,4,,,,,,,,,,,
48,Touch,F,AOMIgen,No,0,,,,,Right,Kinesthetic,HA,d,4,,,,,,,,,,,
48,Touch,F,AOMIgen,No,0,,,,,Right,Kinesthetic,FT,nd,4,,,,,,,,,,,
48,Touch,F,AOMIgen,No,0,,,,,Right,Kinesthetic,HA,nd,4,,,,,,,,,,,
48,Touch,F,AOMIgen,No,0,,,,,Right,Kinesthetic,FT,d,4,,,,,,,,,,,
65,Touch,B,AOMIgen,Yes,60,Writing,Always right,100,87.5,Right,Visual,FSF,nd,5,17,19,40,18,17,40,Left,1,18.53,16.42666667,21.67333333
65,Touch,B,AOMIgen,Yes,60,Throwing,Usually right,50,,Right,Visual,TFT,d,4,,,,,,,Left,2,20.24,,
65,Touch,B,AOMIgen,Yes,60,Toothbrushing,Always right,100,,Right,Visual,FSF,d,5,,,,,,,Left,3,26.25,,
65,Touch,B,AOMIgen,Yes,60,Spoon,Always right,100,,Right,Visual,TFT,nd,5,,,,,,,Right,1,19.17,,
65,Touch,B,AOMIgen,Yes,60,,,,,Right,Visual,FTF,0,4,,,,,,,Right,2,15.54,,
65,Touch,B,AOMIgen,Yes,60,,,,,Right,Visual,HA,d,4,,,,,,,Right,3,14.57,,
65,Touch,B,AOMIgen,Yes,60,,,,,Right,Visual,FT,nd,4,,,,,,,,,,,
65,Touch,B,AOMIgen,Yes,60,,,,,Right,Visual,HA,nd,5,,,,,,,,,,,
65,Touch,B,AOMIgen,Yes,60,,,,,Right,Visual,FT,d,4,,,,,,,,,,,
65,Touch,B,AOMIgen,Yes,60,,,,,Right,Kinesthetic,FSF,nd,4,,,,,,,,,,,
65,Touch,B,AOMIgen,Yes,60,,,,,Right,Kinesthetic,TFT,d,5,,,,,,,,,,,
65,Touch,B,AOMIgen,Yes,60,,,,,Right,Kinesthetic,FSF,d,4,,,,,,,,,,,
65,Touch,B,AOMIgen,Yes,60,,,,,Right,Kinesthetic,TFT,nd,4,,,,,,,,,,,
65,Touch,B,AOMIgen,Yes,60,,,,,Right,Kinesthetic,FTF,0,5,,,,,,,,,,,
65,Touch,B,AOMIgen,Yes,60,,,,,Right,Kinesthetic,HA,d,4,,,,,,,,,,,
65,Touch,B,AOMIgen,Yes,60,,,,,Right,Kinesthetic,FT,nd,4,,,,,,,,,,,
65,Touch,B,AOMIgen,Yes,60,,,,,Right,Kinesthetic,HA,nd,5,,,,,,,,,,,
65,Touch,B,AOMIgen,Yes,60,,,,,Right,Kinesthetic,FT,d,5,,,,,,,,,,,
67,HP,A,AOMIspec,Yes,10,Writing,Always right,100,100,Right,Visual,FSF,nd,4,19,19,41,15,11,30,Left,1,23.8,19.71333333,29.61666667
67,HP,A,AOMIspec,Yes,10,Throwing,Always right,100,,Right,Visual,TFT,d,5,,,,,,,Left,2,34.31,,
67,HP,A,AOMIspec,Yes,10,Toothbrushing,Always right,100,,Right,Visual,FSF,d,5,,,,,,,Left,3,30.74,,
67,HP,A,AOMIspec,Yes,10,Spoon,Always right,100,,Right,Visual,TFT,nd,5,,,,,,,Right,1,20.32,,
67,HP,A,AOMIspec,Yes,10,,,,,Right,Visual,FTF,0,3,,,,,,,Right,2,21.24,,
67,HP,A,AOMIspec,Yes,10,,,,,Right,Visual,HA,d,4,,,,,,,Right,3,17.58,,
67,HP,A,AOMIspec,Yes,10,,,,,Right,Visual,FT,nd,5,,,,,,,,,,,
67,HP,A,AOMIspec,Yes,10,,,,,Right,Visual,HA,nd,5,,,,,,,,,,,
67,HP,A,AOMIspec,Yes,10,,,,,Right,Visual,FT,d,5,,,,,,,,,,,
67,HP,A,AOMIspec,Yes,10,,,,,Right,Kinesthetic,FSF,nd,2,,,,,,,,,,,
67,HP,A,AOMIspec,Yes,10,,,,,Right,Kinesthetic,TFT,d,4,,,,,,,,,,,
67,HP,A,AOMIspec,Yes,10,,,,,Right,Kinesthetic,FSF,d,4,,,,,,,,,,,
67,HP,A,AOMIspec,Yes,10,,,,,Right,Kinesthetic,TFT,nd,3,,,,,,,,,,,
67,HP,A,AOMIspec,Yes,10,,,,,Right,Kinesthetic,FTF,0,4,,,,,,,,,,,
67,HP,A,AOMIspec,Yes,10,,,,,Right,Kinesthetic,HA,d,3,,,,,,,,,,,
67,HP,A,AOMIspec,Yes,10,,,,,Right,Kinesthetic,FT,nd,4,,,,,,,,,,,
67,HP,A,AOMIspec,Yes,10,,,,,Right,Kinesthetic,HA,nd,2,,,,,,,,,,,
67,HP,A,AOMIspec,Yes,10,,,,,Right,Kinesthetic,FT,d,4,,,,,,,,,,,
49,Touch,H,AOMIgen,No,0,Writing,Always right,100,75,Right,Visual,FSF,nd,3,14,15,31,7,11,21,Left,1,20.11,18.10333333,18.76
49,Touch,H,AOMIgen,No,0,Throwing,Usually right,50,,Right,Visual,TFT,d,2,,,,,,,Left,2,18.42,,
49,Touch,H,AOMIgen,No,0,Toothbrushing,Usually right,50,,Right,Visual,FSF,d,4,,,,,,,Left,3,17.75,,
49,Touch,H,AOMIgen,No,0,Spoon,Always right,100,,Right,Visual,TFT,nd,4,,,,,,,Right,1,21.06,,
49,Touch,H,AOMIgen,No,0,,,,,Right,Visual,FTF,0,2,,,,,,,Right,2,17.09,,
49,Touch,H,AOMIgen,No,0,,,,,Right,Visual,HA,d,3,,,,,,,Right,3,16.16,,
49,Touch,H,AOMIgen,No,0,,,,,Right,Visual,FT,nd,4,,,,,,,,,,,
49,Touch,H,AOMIgen,No,0,,,,,Right,Visual,HA,nd,4,,,,,,,,,,,
49,Touch,H,AOMIgen,No,0,,,,,Right,Visual,FT,d,5,,,,,,,,,,,
49,Touch,H,AOMIgen,No,0,,,,,Right,Kinesthetic,FSF,nd,3,,,,,,,,,,,
49,Touch,H,AOMIgen,No,0,,,,,Right,Kinesthetic,TFT,d,1,,,,,,,,,,,
49,Touch,H,AOMIgen,No,0,,,,,Right,Kinesthetic,FSF,d,2,,,,,,,,,,,
49,Touch,H,AOMIgen,No,0,,,,,Right,Kinesthetic,TFT,nd,2,,,,,,,,,,,
49,Touch,H,AOMIgen,No,0,,,,,Right,Kinesthetic,FTF,0,3,,,,,,,,,,,
49,Touch,H,AOMIgen,No,0,,,,,Right,Kinesthetic,HA,d,2,,,,,,,,,,,
49,Touch,H,AOMIgen,No,0,,,,,Right,Kinesthetic,FT,nd,3,,,,,,,,,,,
49,Touch,H,AOMIgen,No,0,,,,,Right,Kinesthetic,HA,nd,3,,,,,,,,,,,
49,Touch,H,AOMIgen,No,0,,,,,Right,Kinesthetic,FT,d,2,,,,,,,,,,,
66,Touch,C,AOMIspec,Yes,30,Writing,Always right,100,87.5,Right,Visual,FSF,nd,4,14,13,31,15,11,29,Left,1,19.98,17.90666667,19.70333333
66,Touch,C,AOMIspec,Yes,30,Throwing,Always right,100,,Right,Visual,TFT,d,3,,,,,,,Left,2,20.52,,
66,Touch,C,AOMIspec,Yes,30,Toothbrushing,Usually right,50,,Right,Visual,FSF,d,4,,,,,,,Left,3,18.61,,
66,Touch,C,AOMIspec,Yes,30,Spoon,Always right,100,,Right,Visual,TFT,nd,2,,,,,,,Right,1,19.34,,
66,Touch,C,AOMIspec,Yes,30,,,,,Right,Visual,FTF,0,4,,,,,,,Right,2,16.94,,
66,Touch,C,AOMIspec,Yes,30,,,,,Right,Visual,HA,d,4,,,,,,,Right,3,17.44,,
66,Touch,C,AOMIspec,Yes,30,,,,,Right,Visual,FT,nd,3,,,,,,,,,,,
66,Touch,C,AOMIspec,Yes,30,,,,,Right,Visual,HA,nd,4,,,,,,,,,,,
66,Touch,C,AOMIspec,Yes,30,,,,,Right,Visual,FT,d,3,,,,,,,,,,,
66,Touch,C,AOMIspec,Yes,30,,,,,Right,Kinesthetic,FSF,nd,3,,,,,,,,,,,
66,Touch,C,AOMIspec,Yes,30,,,,,Right,Kinesthetic,TFT,d,4,,,,,,,,,,,
66,Touch,C,AOMIspec,Yes,30,,,,,Right,Kinesthetic,FSF,d,3,,,,,,,,,,,
66,Touch,C,AOMIspec,Yes,30,,,,,Right,Kinesthetic,TFT,nd,2,,,,,,,,,,,
66,Touch,C,AOMIspec,Yes,30,,,,,Right,Kinesthetic,FTF,0,3,,,,,,,,,,,
66,Touch,C,AOMIspec,Yes,30,,,,,Right,Kinesthetic,HA,d,4,,,,,,,,,,,
66,Touch,C,AOMIspec,Yes,30,,,,,Right,Kinesthetic,FT,nd,3,,,,,,,,,,,
66,Touch,C,AOMIspec,Yes,30,,,,,Right,Kinesthetic,HA,nd,3,,,,,,,,,,,
66,Touch,C,AOMIspec,Yes,30,,,,,Right,Kinesthetic,FT,d,4,,,,,,,,,,,
70,Touch,A,AOMIspec,No,0,Writing,Always right,100,87.5,Right,Visual,FSF,nd,4,17,17,36,7,8,18,Left,1,17.55,13.05666667,15.29333333
70,Touch,A,AOMIspec,No,0,Throwing,Usually right,50,,Right,Visual,TFT,d,3,,,,,,,Left,2,14.76,,
70,Touch,A,AOMIspec,No,0,Toothbrushing,Always right,100,,Right,Visual,FSF,d,4,,,,,,,Left,3,13.57,,
70,Touch,A,AOMIspec,No,0,Spoon,Always right,100,,Right,Visual,TFT,nd,4,,,,,,,Right,1,13.02,,
70,Touch,A,AOMIspec,No,0,,,,,Right,Visual,FTF,0,2,,,,,,,Right,2,13.42,,
70,Touch,A,AOMIspec,No,0,,,,,Right,Visual,HA,d,5,,,,,,,Right,3,12.73,,
70,Touch,A,AOMIspec,No,0,,,,,Right,Visual,FT,nd,5,,,,,,,,,,,
70,Touch,A,AOMIspec,No,0,,,,,Right,Visual,HA,nd,4,,,,,,,,,,,
70,Touch,A,AOMIspec,No,0,,,,,Right,Visual,FT,d,5,,,,,,,,,,,
70,Touch,A,AOMIspec,No,0,,,,,Right,Kinesthetic,FSF,nd,2,,,,,,,,,,,
70,Touch,A,AOMIspec,No,0,,,,,Right,Kinesthetic,TFT,d,2,,,,,,,,,,,
70,Touch,A,AOMIspec,No,0,,,,,Right,Kinesthetic,FSF,d,2,,,,,,,,,,,
70,Touch,A,AOMIspec,No,0,,,,,Right,Kinesthetic,TFT,nd,2,,,,,,,,,,,
70,Touch,A,AOMIspec,No,0,,,,,Right,Kinesthetic,FTF,0,3,,,,,,,,,,,
70,Touch,A,AOMIspec,No,0,,,,,Right,Kinesthetic,HA,d,2,,,,,,,,,,,
70,Touch,A,AOMIspec,No,0,,,,,Right,Kinesthetic,FT,nd,2,,,,,,,,,,,
70,Touch,A,AOMIspec,No,0,,,,,Right,Kinesthetic,HA,nd,2,,,,,,,,,,,
70,Touch,A,AOMIspec,No,0,,,,,Right,Kinesthetic,FT,d,1,,,,,,,,,,,
