participantID,Trial,Number,Speed,Adjacency_combined,R,RNG,NSQ,RNG2,Coupon,TPI,Repetition gap (mean)
6,21,2,slow,,,,,,,,
6,21,7,slow,,,,,,,,
6,21,9,slow,,,,,,,,
6,21,5,slow,,,,,,,,
6,21,6,slow,,,,,,,,
6,21,3,slow,,,,,,,,
6,,,,,,,,,,,
6,22,2,fast,20.00%,30.10%,0,95.96%,0,5+,150.00%,0
6,22,7,fast,,,,,,,,
6,22,1,fast,,,,,,,,
6,22,9,fast,,,,,,,,
6,22,8,fast,,,,,,,,
6,,,,,,,,,,,
6,23,3,fast,20.00%,30.10%,0,95.96%,0,5+,100.00%,0
6,23,1,fast,,,,,,,,
6,23,4,fast,,,,,,,,
6,23,6,fast,,,,,,,,
6,23,2,fast,,,,,,,,
6,,,,,,,,,,,
6,24,9,slow,0.00%,7.99%,0.4704,88.89%,0.3136,15+,115.38%,6.67
6,24,7,slow,,,,,,,,
6,24,10,slow,,,,,,,,
6,24,5,slow,,,,,,,,
6,24,2,slow,,,,,,,,
6,24,6,slow,,,,,,,,
6,24,1,slow,,,,,,,,
6,24,4,slow,,,,,,,,
6,24,9,slow,,,,,,,,
6,24,6,slow,,,,,,,,
6,24,8,slow,,,,,,,,
6,24,5,slow,,,,,,,,
6,24,2,slow,,,,,,,,
6,24,6,slow,,,,,,,,
6,24,1,slow,,,,,,,,
6,,,,,,,,,,,
6,25,2,fast,40.00%,30.10%,0,95.96%,0,5+,50.00%,0
6,25,9,fast,,,,,,,,
6,25,5,fast,,,,,,,,
6,25,4,fast,,,,,,,,
6,25,1,fast,,,,,,,,
6,,,,,,,,,,,
6,26,3,slow,6.25%,7.35%,0.1355,85.86%,0,16+,150.00%,7.43
6,26,1,slow,,,,,,,,
6,26,5,slow,,,,,,,,
6,26,2,slow,,,,,,,,
6,26,8,slow,,,,,,,,
6,26,4,slow,,,,,,,,
6,26,7,slow,,,,,,,,
6,26,5,slow,,,,,,,,
6,26,9,slow,,,,,,,,
6,26,3,slow,,,,,,,,
6,26,6,slow,,,,,,,,
6,26,2,slow,,,,,,,,
6,26,3,slow,,,,,,,,
6,26,1,slow,,,,,,,,
6,26,8,slow,,,,,,,,
6,26,6,slow,,,,,,,,
6,,,,,,,,,,,
6,27,5,fast,0.00%,30.10%,0,95.96%,0,5+,150.00%,0
6,27,3,fast,,,,,,,,
6,27,6,fast,,,,,,,,
6,27,1,fast,,,,,,,,
6,27,9,fast,,,,,,,,
6,,,,,,,,,,,
6,28,3,fast,40.00%,30.10%,0,95.96%,0,5+,150.00%,0
6,28,6,fast,,,,,,,,
6,28,5,fast,,,,,,,,
6,28,9,fast,,,,,,,,
6,28,2,fast,,,,,,,,
6,,,,,,,,,,,
6,29,2,fast,0.00%,30.10%,0,95.96%,0,5+,100.00%,0
6,29,4,fast,,,,,,,,
6,29,1,fast,,,,,,,,
6,29,7,fast,,,,,,,,
6,29,9,fast,,,,,,,,
6,,,,,,,,,,,
6,30,3,slow,13.33%,6.47%,0.1667,86.87%,0.1667,15+,126.92%,8.5
6,30,4,slow,,,,,,,,
6,30,1,slow,,,,,,,,
6,30,7,slow,,,,,,,,
6,30,2,slow,,,,,,,,
6,30,6,slow,,,,,,,,
6,30,9,slow,,,,,,,,
6,30,5,slow,,,,,,,,
6,30,3,slow,,,,,,,,
6,30,6,slow,,,,,,,,
6,30,1,slow,,,,,,,,
6,30,8,slow,,,,,,,,
6,30,4,slow,,,,,,,,
6,30,7,slow,,,,,,,,
6,30,2,slow,,,,,,,,
26,practice 1,3,slow,,,,,,,,
26,practice 1,9,slow,,,,,,,,
26,practice 1,2,slow,,,,,,,,
26,practice 1,5,slow,,,,,,,,
26,practice 1,8,slow,,,,,,,,
26,practice 1,10,slow,,,,,,,,
26,practice 1,1,slow,,,,,,,,
26,practice 1,5,slow,,,,,,,,
26,practice 1,6,slow,,,,,,,,
26,practice 1,3,slow,,,,,,,,
26,practice 1,2,slow,,,,,,,,
26,practice 1,1,slow,,,,,,,,
26,practice 1,4,slow,,,,,,,,
26,,,,,,,,,,,
26,practice 2,3,fast,,,,,,,,
26,practice 2,9,fast,,,,,,,,
26,practice 2,7,fast,,,,,,,,
26,practice 2,2,fast,,,,,,,,
26,practice 2,1,fast,,,,,,,,
26,,,,,,,,,,,
26,1,4,fast,20.00%,30.10%,0,95.96%,0,5+,100.00%,0
26,1,8,fast,,,,,,,,
26,1,2,fast,,,,,,,,
26,1,9,fast,,,,,,,,
26,1,10,fast,,,,,,,,
26,,,,,,,,,,,
26,2,10,slow,20.00%,5.49%,0,85.86%,0,12,92.31%,6.6
26,2,3,slow,,,,,,,,
26,2,7,slow,,,,,,,,
26,2,2,slow,,,,,,,,
26,2,5,slow,,,,,,,,
26,2,2,slow,,,,,,,,
26,2,9,slow,,,,,,,,
26,2,7,slow,,,,,,,,
26,2,6,slow,,,,,,,,
26,2,1,slow,,,,,,,,
26,2,4,slow,,,,,,,,
26,2,8,slow,,,,,,,,
26,2,7,slow,,,,,,,,
26,2,3,slow,,,,,,,,
26,2,2,slow,,,,,,,,
26,,,,,,,,,,,
26,3,1,fast,25.00%,39.79%,0,96.97%,0,4+,150.00%,0
26,3,9,fast,,,,,,,,
26,3,5,fast,,,,,,,,
26,3,6,fast,,,,,,,,
26,,,,,,,,,,,
26,4,4,slow,35.71%,6.89%,0.2,87.88%,0,14+,62.50%,7.8
26,4,3,slow,,,,,,,,
26,4,7,slow,,,,,,,,
26,4,9,slow,,,,,,,,
26,4,10,slow,,,,,,,,
26,4,1,slow,,,,,,,,
26,4,2,slow,,,,,,,,
26,4,5,slow,,,,,,,,
26,4,8,slow,,,,,,,,
26,4,9,slow,,,,,,,,
26,4,2,slow,,,,,,,,
26,4,3,slow,,,,,,,,
26,4,7,slow,,,,,,,,
26,4,10,slow,,,,,,,,
26,,,,,,,,,,,
26,5,7,fast,0.00%,39.79%,0,96.97%,0,4+,150.00%,0
26,5,1,fast,,,,,,,,
26,5,8,fast,,,,,,,,
26,5,5,fast,,,,,,,,
26,,,,,,,,,,,
26,6,10,slow,20.00%,2.46%,0.4,87.88%,0.2,13,80.77%,8.4
26,6,7,slow,,,,,,,,
26,6,5,slow,,,,,,,,
26,6,2,slow,,,,,,,,
26,6,4,slow,,,,,,,,
26,6,1,slow,,,,,,,,
26,6,8,slow,,,,,,,,
26,6,9,slow,,,,,,,,
26,6,6,slow,,,,,,,,
26,6,5,slow,,,,,,,,
26,6,2,slow,,,,,,,,
26,6,4,slow,,,,,,,,
26,6,3,slow,,,,,,,,
26,6,1,slow,,,,,,,,
26,6,7,slow,,,,,,,,
26,,,,,,,,,,,
26,7,6,slow,14.29%,2.59%,0,86.87%,0,14,100.00%,7.5
26,7,2,slow,,,,,,,,
26,7,7,slow,,,,,,,,
26,7,4,slow,,,,,,,,
26,7,5,slow,,,,,,,,
26,7,10,slow,,,,,,,,
26,7,8,slow,,,,,,,,
26,7,2,slow,,,,,,,,
26,7,9,slow,,,,,,,,
26,7,1,slow,,,,,,,,
26,7,5,slow,,,,,,,,
26,7,6,slow,,,,,,,,
26,7,10,slow,,,,,,,,
26,7,3,slow,,,,,,,,
26,,,,,,,,,,,
26,8,6,fast,20.00%,30.10%,0,95.96%,0,5+,100.00%,0
26,8,8,fast,,,,,,,,
26,8,4,fast,,,,,,,,
26,8,3,fast,,,,,,,,
26,8,10,fast,,,,,,,,
26,,,,,,,,,,,
26,9,9,fast,20.00%,30.10%,0,95.96%,0,5+,100.00%,0
26,9,3,fast,,,,,,,,
26,9,4,fast,,,,,,,,
26,9,7,fast,,,,,,,,
26,9,2,fast,,,,,,,,
26,,,,,,,,,,,
26,10,1,slow,14.29%,2.59%,0.25,87.88%,0,10,75.00%,9
26,10,4,slow,,,,,,,,
26,10,7,slow,,,,,,,,
26,10,8,slow,,,,,,,,
26,10,10,slow,,,,,,,,
26,10,2,slow,,,,,,,,
26,10,5,slow,,,,,,,,
26,10,6,slow,,,,,,,,
26,10,9,slow,,,,,,,,
26,10,3,slow,,,,,,,,
26,10,1,slow,,,,,,,,
26,10,10,slow,,,,,,,,
26,10,2,slow,,,,,,,,
26,10,4,slow,,,,,,,,
26,,,,,,,,,,,
26,11,3,slow,37.50%,2.17%,0.5,87.88%,0.3333,10,75.00%,8.67
26,11,7,slow,,,,,,,,
26,11,6,slow,,,,,,,,
26,11,4,slow,,,,,,,,
26,11,10,slow,,,,,,,,
26,11,9,slow,,,,,,,,
26,11,8,slow,,,,,,,,
26,11,1,slow,,,,,,,,
26,11,4,slow,,,,,,,,
26,11,5,slow,,,,,,,,
26,11,7,slow,,,,,,,,
26,11,3,slow,,,,,,,,
26,11,10,slow,,,,,,,,
26,11,9,slow,,,,,,,,
26,11,8,slow,,,,,,,,
26,11,1,slow,,,,,,,,
26,,,,,,,,,,,
26,12,3,slow,25.00%,7.35%,0.1355,85.86%,0,16+,107.14%,7
26,12,7,slow,,,,,,,,
26,12,8,slow,,,,,,,,
26,12,10,slow,,,,,,,,
26,12,1,slow,,,,,,,,
26,12,9,slow,,,,,,,,
26,12,4,slow,,,,,,,,
26,12,5,slow,,,,,,,,
26,12,7,slow,,,,,,,,
26,12,10,slow,,,,,,,,
26,12,1,slow,,,,,,,,
26,12,4,slow,,,,,,,,
26,12,3,slow,,,,,,,,
26,12,6,slow,,,,,,,,
26,12,5,slow,,,,,,,,
26,12,10,slow,,,,,,,,
26,,,,,,,,,,,
26,13,2,slow,35.71%,8.51%,0.186,87.88%,0.186,14+,112.50%,5.8
26,13,1,slow,,,,,,,,
26,13,3,slow,,,,,,,,
26,13,6,slow,,,,,,,,
26,13,7,slow,,,,,,,,
26,13,3,slow,,,,,,,,
26,13,4,slow,,,,,,,,
26,13,1,slow,,,,,,,,
26,13,10,slow,,,,,,,,
26,13,6,slow,,,,,,,,
26,13,5,slow,,,,,,,,
26,13,9,slow,,,,,,,,
26,13,3,slow,,,,,,,,
26,13,4,slow,,,,,,,,
26,,,,,,,,,,,
26,14,9,slow,26.67%,3.97%,0,85.86%,0,13,92.31%,6
26,14,7,slow,,,,,,,,
26,14,3,slow,,,,,,,,
26,14,4,slow,,,,,,,,
26,14,8,slow,,,,,,,,
26,14,9,slow,,,,,,,,
26,14,10,slow,,,,,,,,
26,14,1,slow,,,,,,,,
26,14,4,slow,,,,,,,,
26,14,5,slow,,,,,,,,
26,14,3,slow,,,,,,,,
26,14,6,slow,,,,,,,,
26,14,2,slow,,,,,,,,
26,14,4,slow,,,,,,,,
26,14,1,slow,,,,,,,,
26,,,,,,,,,,,
26,15,10,slow,20.00%,2.46%,0.2,86.87%,0,11,115.38%,8.8
26,15,3,slow,,,,,,,,
26,15,7,slow,,,,,,,,
26,15,6,slow,,,,,,,,
26,15,9,slow,,,,,,,,
26,15,8,slow,,,,,,,,
26,15,1,slow,,,,,,,,
26,15,5,slow,,,,,,,,
26,15,6,slow,,,,,,,,
26,15,2,slow,,,,,,,,
26,15,4,slow,,,,,,,,
26,15,9,slow,,,,,,,,
26,15,1,slow,,,,,,,,
26,15,10,slow,,,,,,,,
26,15,3,slow,,,,,,,,
26,,,,,,,,,,,
26,16,4,slow,35.71%,4.12%,0.2284,87.88%,0.2284,12,62.50%,7.5
26,16,8,slow,,,,,,,,
26,16,9,slow,,,,,,,,
26,16,2,slow,,,,,,,,
26,16,5,slow,,,,,,,,
26,16,6,slow,,,,,,,,
26,16,7,slow,,,,,,,,
26,16,9,slow,,,,,,,,
26,16,1,slow,,,,,,,,
26,16,3,slow,,,,,,,,
26,16,4,slow,,,,,,,,
26,16,10,slow,,,,,,,,
26,16,9,slow,,,,,,,,
26,16,2,slow,,,,,,,,
26,,,,,,,,,,,
26,17,3,slow,18.75%,2.17%,0,84.85%,0,15,107.14%,7
26,17,6,slow,,,,,,,,
26,17,9,slow,,,,,,,,
26,17,1,slow,,,,,,,,
26,17,2,slow,,,,,,,,
26,17,5,slow,,,,,,,,
26,17,8,slow,,,,,,,,
26,17,9,slow,,,,,,,,
26,17,2,slow,,,,,,,,
26,17,7,slow,,,,,,,,
26,17,5,slow,,,,,,,,
26,17,6,slow,,,,,,,,
26,17,1,slow,,,,,,,,
26,17,10,slow,,,,,,,,
26,17,4,slow,,,,,,,,
26,17,8,slow,,,,,,,,
26,,,,,,,,,,,
26,18,3,slow,28.57%,6.89%,0,86.87%,0,14+,87.50%,7.6
26,18,1,slow,,,,,,,,
26,18,10,slow,,,,,,,,
26,18,7,slow,,,,,,,,
26,18,6,slow,,,,,,,,
26,18,4,slow,,,,,,,,
26,18,5,slow,,,,,,,,
26,18,10,slow,,,,,,,,
26,18,9,slow,,,,,,,,
26,18,3,slow,,,,,,,,
26,18,2,slow,,,,,,,,
26,18,4,slow,,,,,,,,
26,18,1,slow,,,,,,,,
26,18,5,slow,,,,,,,,
26,,,,,,,,,,,
26,19,7,fast,0.00%,30.10%,0,95.96%,0,5+,100.00%,0
26,19,5,fast,,,,,,,,
26,19,1,fast,,,,,,,,
26,19,10,fast,,,,,,,,
26,19,3,fast,,,,,,,,
26,,,,,,,,,,,
26,20,7,slow,20.00%,6.47%,0,85.86%,0,15+,103.85%,7
26,20,8,slow,,,,,,,,
26,20,4,slow,,,,,,,,
26,20,5,slow,,,,,,,,
26,20,3,slow,,,,,,,,
26,20,10,slow,,,,,,,,
26,20,7,slow,,,,,,,,
26,20,1,slow,,,,,,,,
26,20,6,slow,,,,,,,,
26,20,9,slow,,,,,,,,
26,20,5,slow,,,,,,,,
26,20,6,slow,,,,,,,,
26,20,8,slow,,,,,,,,
26,20,10,slow,,,,,,,,
26,20,1,slow,,,,,,,,
26,,,,,,,,,,,
26,21,3,fast,33.33%,52.29%,0,97.98%,0,3+,0.00%,0
26,21,6,fast,,,,,,,,
26,21,7,fast,,,,,,,,
26,,,,,,,,,,,
26,22,10,fast,16.67%,22.18%,0,94.95%,0,6+,112.50%,0
26,22,3,fast,,,,,,,,
26,22,4,fast,,,,,,,,
26,22,7,fast,,,,,,,,
26,22,5,fast,,,,,,,,
26,22,8,fast,,,,,,,,
26,,,,,,,,,,,
26,23,10,fast,0.00%,30.10%,0,95.96%,0,5+,150.00%,0
26,23,2,fast,,,,,,,,
26,23,5,fast,,,,,,,,
26,23,1,fast,,,,,,,,
26,23,6,fast,,,,,,,,
26,,,,,,,,,,,
26,24,10,fast,16.67%,22.18%,0,94.95%,0,6+,112.50%,0
26,24,3,fast,,,,,,,,
26,24,4,fast,,,,,,,,
26,24,1,fast,,,,,,,,
26,24,6,fast,,,,,,,,
26,24,8,fast,,,,,,,,
26,,,,,,,,,,,
26,25,10,slow,16.67%,7.13%,0,88.89%,0,12+,90.00%,7
26,25,9,slow,,,,,,,,
26,25,7,slow,,,,,,,,
26,25,2,slow,,,,,,,,
26,25,4,slow,,,,,,,,
26,25,1,slow,,,,,,,,
26,25,5,slow,,,,,,,,
26,25,8,slow,,,,,,,,
26,25,2,slow,,,,,,,,
26,25,3,slow,,,,,,,,
26,25,10,slow,,,,,,,,
26,25,1,slow,,,,,,,,
26,,,,,,,,,,,
26,26,7,fast,25.00%,39.79%,0,96.97%,0,4+,75.00%,0
26,26,4,fast,,,,,,,,
26,26,3,fast,,,,,,,,
26,26,10,fast,,,,,,,,
26,,,,,,,,,,,
26,27,6,fast,20.00%,30.10%,0,95.96%,0,5+,50.00%,0
26,27,10,fast,,,,,,,,
26,27,5,fast,,,,,,,,
26,27,2,fast,,,,,,,,
26,27,1,fast,,,,,,,,
26,,,,,,,,,,,
26,28,3,fast,20.00%,30.10%,0,95.96%,0,5+,100.00%,0
26,28,4,fast,,,,,,,,
26,28,6,fast,,,,,,,,
26,28,1,fast,,,,,,,,
26,28,5,fast,,,,,,,,
26,,,,,,,,,,,
26,29,10,fast,25.00%,39.79%,0,96.97%,0,4+,150.00%,0
26,29,4,fast,,,,,,,,
26,29,8,fast,,,,,,,,
26,29,7,fast,,,,,,,,
26,,,,,,,,,,,
26,30,6,fast,40.00%,30.10%,0,95.96%,0,5+,150.00%,0
26,30,3,fast,,,,,,,,
26,30,4,fast,,,,,,,,
26,30,1,fast,,,,,,,,
26,30,5,fast,,,,,,,,
17,practice 1,3,slow,,,,,,,,
17,practice 1,4,slow,,,,,,,,
17,practice 1,9,slow,,,,,,,,
17,practice 1,2,slow,,,,,,,,
17,practice 1,3,slow,,,,,,,,
17,practice 1,1,slow,,,,,,,,
17,practice 1,5,slow,,,,,,,,
17,practice 1,6,slow,,,,,,,,
17,practice 1,2,slow,,,,,,,,
17,practice 1,3,slow,,,,,,,,
17,practice 1,8,slow,,,,,,,,
17,practice 1,7,slow,,,,,,,,
17,practice 1,3,slow,,,,,,,,
17,practice 1,5,slow,,,,,,,,
17,practice 1,3,slow,,,,,,,,
17,practice 1,2,slow,,,,,,,,
17,practice 1,7,slow,,,,,,,,
17,,,,,,,,,,,
17,practice 2,1,fast,,,,,,,,
17,practice 2,3,fast,,,,,,,,
17,practice 2,2,fast,,,,,,,,
17,practice 2,9,fast,,,,,,,,
17,practice 2,8,fast,,,,,,,,
17,practice 2,7,fast,,,,,,,,
17,,,,,,,,,,,
17,1,1,fast,0.00%,30.10%,0,95.96%,0,5+,50.00%,0
17,1,3,fast,,,,,,,,
17,1,5,fast,,,,,,,,
17,1,10,fast,,,,,,,,
17,1,7,fast,,,,,,,,
17,,,,,,,,,,,
17,2,1,fast,40.00%,30.10%,0,95.96%,0,5+,150.00%,0
17,2,3,fast,,,,,,,,
17,2,2,fast,,,,,,,,
17,2,9,fast,,,,,,,,
17,2,8,fast,,,,,,,,
17,,,,,,,,,,,
17,3,1,slow,31.25%,11.11%,0,84.85%,0.1194,16+,85.71%,5.86
17,3,3,slow,,,,,,,,
17,3,5,slow,,,,,,,,
17,3,2,slow,,,,,,,,
17,3,8,slow,,,,,,,,
17,3,7,slow,,,,,,,,
17,3,5,slow,,,,,,,,
17,3,10,slow,,,,,,,,
17,3,9,slow,,,,,,,,
17,3,8,slow,,,,,,,,
17,3,5,slow,,,,,,,,
17,3,3,slow,,,,,,,,
17,3,2,slow,,,,,,,,
17,3,5,slow,,,,,,,,
17,3,4,slow,,,,,,,,
17,3,8,slow,,,,,,,,
17,,,,,,,,,,,
17,4,1,slow,37.50%,7.35%,0,84.85%,0,16+,53.57%,7.86
17,4,3,slow,,,,,,,,
17,4,2,slow,,,,,,,,
17,4,5,slow,,,,,,,,
17,4,7,slow,,,,,,,,
17,4,9,slow,,,,,,,,
17,4,10,slow,,,,,,,,
17,4,6,slow,,,,,,,,
17,4,5,slow,,,,,,,,
17,4,2,slow,,,,,,,,
17,4,3,slow,,,,,,,,
17,4,5,slow,,,,,,,,
17,4,8,slow,,,,,,,,
17,4,7,slow,,,,,,,,
17,4,6,slow,,,,,,,,
17,4,1,slow,,,,,,,,
17,,,,,,,,,,,
17,5,5,fast,20.00%,30.10%,0,95.96%,0,5+,100.00%,0
17,5,2,fast,,,,,,,,
17,5,3,fast,,,,,,,,
17,5,10,fast,,,,,,,,
17,5,7,fast,,,,,,,,
17,,,,,,,,,,,
17,6,3,slow,26.67%,2.46%,0.2,86.87%,0,10,115.38%,8.4
17,6,2,slow,,,,,,,,
17,6,6,slow,,,,,,,,
17,6,8,slow,,,,,,,,
17,6,10,slow,,,,,,,,
17,6,9,slow,,,,,,,,
17,6,1,slow,,,,,,,,
17,6,5,slow,,,,,,,,
17,6,4,slow,,,,,,,,
17,6,7,slow,,,,,,,,
17,6,3,slow,,,,,,,,
17,6,9,slow,,,,,,,,
17,6,8,slow,,,,,,,,
17,6,10,slow,,,,,,,,
17,6,1,slow,,,,,,,,
17,,,,,,,,,,,
17,7,3,fast,25.00%,39.79%,0,96.97%,0,4+,75.00%,0
17,7,2,fast,,,,,,,,
17,7,5,fast,,,,,,,,
17,7,7,fast,,,,,,,,
17,,,,,,,,,,,
17,8,3,slow,13.33%,2.46%,0,85.86%,0.2,14,115.38%,8
17,8,9,slow,,,,,,,,
17,8,1,slow,,,,,,,,
17,8,5,slow,,,,,,,,
17,8,2,slow,,,,,,,,
17,8,4,slow,,,,,,,,
17,8,8,slow,,,,,,,,
17,8,10,slow,,,,,,,,
17,8,7,slow,,,,,,,,
17,8,3,slow,,,,,,,,
17,8,4,slow,,,,,,,,
17,8,1,slow,,,,,,,,
17,8,7,slow,,,,,,,,
17,8,6,slow,,,,,,,,
17,8,9,slow,,,,,,,,
17,,,,,,,,,,,
17,9,3,slow,43.75%,2.17%,0.1667,85.86%,0,12,107.14%,9
17,9,2,slow,,,,,,,,
17,9,6,slow,,,,,,,,
17,9,5,slow,,,,,,,,
17,9,9,slow,,,,,,,,
17,9,8,slow,,,,,,,,
17,9,10,slow,,,,,,,,
17,9,7,slow,,,,,,,,
17,9,1,slow,,,,,,,,
17,9,2,slow,,,,,,,,
17,9,5,slow,,,,,,,,
17,9,4,slow,,,,,,,,
17,9,3,slow,,,,,,,,
17,9,8,slow,,,,,,,,
17,9,10,slow,,,,,,,,
17,9,9,slow,,,,,,,,
17,,,,,,,,,,,
17,10,3,fast,0.00%,30.10%,0,95.96%,0,5+,100.00%,0
17,10,5,fast,,,,,,,,
17,10,1,fast,,,,,,,,
17,10,4,fast,,,,,,,,
17,10,7,fast,,,,,,,,
17,,,,,,,,,,,
17,11,6,slow,33.33%,7.99%,0,85.86%,0.1568,15+,103.85%,6.67
17,11,5,slow,,,,,,,,
17,11,10,slow,,,,,,,,
17,11,8,slow,,,,,,,,
17,11,9,slow,,,,,,,,
17,11,1,slow,,,,,,,,
17,11,2,slow,,,,,,,,
17,11,5,slow,,,,,,,,
17,11,3,slow,,,,,,,,
17,11,9,slow,,,,,,,,
17,11,7,slow,,,,,,,,
17,11,2,slow,,,,,,,,
17,11,3,slow,,,,,,,,
17,11,5,slow,,,,,,,,
17,11,6,slow,,,,,,,,
17,,,,,,,,,,,
17,12,3,fast,20.00%,30.10%,0,95.96%,0,5+,50.00%,0
17,12,1,fast,,,,,,,,
17,12,5,fast,,,,,,,,
17,12,7,fast,,,,,,,,
17,12,8,fast,,,,,,,,
17,,,,,,,,,,,
17,13,3,fast,20.00%,30.10%,0,95.96%,0,5+,100.00%,0
17,13,1,fast,,,,,,,,
17,13,9,fast,,,,,,,,
17,13,10,fast,,,,,,,,
17,13,8,fast,,,,,,,,
17,,,,,,,,,,,
17,14,5,slow,40.00%,2.46%,0,85.86%,0,11,69.23%,6.8
17,14,6,slow,,,,,,,,
17,14,8,slow,,,,,,,,
17,14,10,slow,,,,,,,,
17,14,1,slow,,,,,,,,
17,14,3,slow,,,,,,,,
17,14,2,slow,,,,,,,,
17,14,4,slow,,,,,,,,
17,14,5,slow,,,,,,,,
17,14,9,slow,,,,,,,,
17,14,7,slow,,,,,,,,
17,14,7,slow,,,,,,,,
17,14,8,slow,,,,,,,,
17,14,9,slow,,,,,,,,
17,14,10,slow,,,,,,,,
17,,,,,,,,,,,
17,15,3,fast,20.00%,30.10%,0,95.96%,0,5+,100.00%,0
17,15,5,fast,,,,,,,,
17,15,1,fast,,,,,,,,
17,15,9,fast,,,,,,,,
17,15,10,fast,,,,,,,,
17,,,,,,,,,,,
17,16,7,slow,6.67%,7.99%,0.0316,87.88%,0,15+,92.31%,7.67
17,16,3,slow,,,,,,,,
17,16,6,slow,,,,,,,,
17,16,4,slow,,,,,,,,
17,16,1,slow,,,,,,,,
17,16,5,slow,,,,,,,,
17,16,10,slow,,,,,,,,
17,16,9,slow,,,,,,,,
17,16,7,slow,,,,,,,,
17,16,3,slow,,,,,,,,
17,16,8,slow,,,,,,,,
17,16,6,slow,,,,,,,,
17,16,1,slow,,,,,,,,
17,16,5,slow,,,,,,,,
17,16,3,slow,,,,,,,,
17,,,,,,,,,,,
17,17,2,fast,40.00%,30.10%,0,95.96%,0,5+,50.00%,0
17,17,7,fast,,,,,,,,
17,17,10,fast,,,,,,,,
17,17,9,fast,,,,,,,,
17,17,3,fast,,,,,,,,
17,,,,,,,,,,,
17,18,5,fast,60.00%,30.10%,0,95.96%,0,5+,50.00%,0
17,18,1,fast,,,,,,,,
17,18,2,fast,,,,,,,,
17,18,3,fast,,,,,,,,
17,18,6,fast,,,,,,,,
17,,,,,,,,,,,
17,19,5,slow,33.33%,2.46%,0.4,87.88%,0,13,80.77%,9
17,19,9,slow,,,,,,,,
17,19,7,slow,,,,,,,,
17,19,6,slow,,,,,,,,
17,19,2,slow,,,,,,,,
17,19,3,slow,,,,,,,,
17,19,4,slow,,,,,,,,
17,19,1,slow,,,,,,,,
17,19,5,slow,,,,,,,,
17,19,9,slow,,,,,,,,
17,19,10,slow,,,,,,,,
17,19,7,slow,,,,,,,,
17,19,8,slow,,,,,,,,
17,19,6,slow,,,,,,,,
17,19,2,slow,,,,,,,,
17,,,,,,,,,,,
17,20,3,slow,26.67%,7.99%,0.1568,86.87%,0.1568,15+,92.31%,6.67
17,20,4,slow,,,,,,,,
17,20,7,slow,,,,,,,,
17,20,10,slow,,,,,,,,
17,20,9,slow,,,,,,,,
17,20,1,slow,,,,,,,,
17,20,2,slow,,,,,,,,
17,20,4,slow,,,,,,,,
17,20,3,slow,,,,,,,,
17,20,9,slow,,,,,,,,
17,20,7,slow,,,,,,,,
17,20,10,slow,,,,,,,,
17,20,6,slow,,,,,,,,
17,20,3,slow,,,,,,,,
17,20,5,slow,,,,,,,,
17,,,,,,,,,,,
17,21,3,slow,40.00%,6.47%,0,85.86%,0.1667,14,80.77%,6.8
17,21,9,slow,,,,,,,,
17,21,10,slow,,,,,,,,
17,21,3,slow,,,,,,,,
17,21,2,slow,,,,,,,,
17,21,5,slow,,,,,,,,
17,21,6,slow,,,,,,,,
17,21,3,slow,,,,,,,,
17,21,1,slow,,,,,,,,
17,21,8,slow,,,,,,,,
17,21,7,slow,,,,,,,,
17,21,10,slow,,,,,,,,
17,21,9,slow,,,,,,,,
17,21,4,slow,,,,,,,,
17,21,3,slow,,,,,,,,
17,,,,,,,,,,,
17,22,7,slow,20.00%,7.99%,0.1568,86.87%,0,15+,92.31%,6.5
17,22,2,slow,,,,,,,,
17,22,1,slow,,,,,,,,
17,22,5,slow,,,,,,,,
17,22,10,slow,,,,,,,,
17,22,3,slow,,,,,,,,
17,22,9,slow,,,,,,,,
17,22,7,slow,,,,,,,,
17,22,1,slow,,,,,,,,
17,22,3,slow,,,,,,,,
17,22,6,slow,,,,,,,,
17,22,5,slow,,,,,,,,
17,22,8,slow,,,,,,,,
17,22,9,slow,,,,,,,,
17,22,7,slow,,,,,,,,
17,,,,,,,,,,,
17,23,10,slow,33.33%,13.52%,0.4355,88.89%,0,15+,92.31%,5.57
17,23,1,slow,,,,,,,,
17,23,5,slow,,,,,,,,
17,23,3,slow,,,,,,,,
17,23,2,slow,,,,,,,,
17,23,10,slow,,,,,,,,
17,23,9,slow,,,,,,,,
17,23,7,slow,,,,,,,,
17,23,3,slow,,,,,,,,
17,23,2,slow,,,,,,,,
17,23,7,slow,,,,,,,,
17,23,6,slow,,,,,,,,
17,23,1,slow,,,,,,,,
17,23,3,slow,,,,,,,,
17,23,2,slow,,,,,,,,
17,,,,,,,,,,,
17,24,3,slow,21.43%,11.19%,0.1667,87.88%,0.1667,14+,112.50%,7.67
17,24,5,slow,,,,,,,,
17,24,2,slow,,,,,,,,
17,24,4,slow,,,,,,,,
17,24,10,slow,,,,,,,,
17,24,9,slow,,,,,,,,
17,24,6,slow,,,,,,,,
17,24,8,slow,,,,,,,,
17,24,4,slow,,,,,,,,
17,24,5,slow,,,,,,,,
17,24,2,slow,,,,,,,,
17,24,3,slow,,,,,,,,
17,24,10,slow,,,,,,,,
17,24,8,slow,,,,,,,,
17,,,,,,,,,,,
17,25,3,fast,0.00%,30.10%,0,95.96%,0,5+,100.00%,0
17,25,1,fast,,,,,,,,
